Movie Title;IMdb Code;Soundtrack(Song Name$Artists%)
Spider-Man: Into the Spider-Verse;/title/tt4633694/;People Get Up and Drive Your Funky Soul (Remix) $Written by James Brown, St. Clair Pickney and Fred Wesley Performed by James Brown Courtesy of Republic Records Under license from Universal Music Enterprises %Theme from Spiderman $Written by Paul Francis Webster and Bob Harris (as Robert Harris) Courtesy of Walt Disney Music, Inc. %Sunflower (Spider-Man: Into the Spider-Verse) $Written by Swae Lee (as Khalif Brown), Louis Bell (as Louis Russel Bell), Post Malone (as Austin Post), Billy Walsh (as William Walsh), Carter Lang and Carl Rosen Produced by Louis Bell and Carter Lang Performed by Post Malone & Swae Lee Post Malone appears courtesy of Republic Records Swae Lee appears courtesy of Eardrummer/Interscope Records %Capullito de Alelí $Written by Rafael Hernández (as Rafael Hernández Marin) Performed by Tato Díaz, Elena Rita Ortiz & The Rafael Hernández Orchestra Courtesy of Grabaciones - Institute of Puerto Rican Culture %Familia (Spider-Man: Into the Spider-Verse) $Written by Nicki Minaj (as Onika Tanya Maraj), Bantu (as Tinashe Sibanda), Dr. Chaii (as Philip "Pip" Kembo), Anuel AA (as Emmanuel Gazmey Santiago) and Carlos Suarez (as Carlos A. Suarez) Produced by Bantu and Dr. Chaii Performed by Nicki Minaj & Anuel AA featuring Bantu Nicki Minaj appears courtesy of Young Money/Cash Money Records %Invincible $Written by Aminé (as Adam Aminé Daniel), Ommas Keith (as Om'mas Keith) and Dylan Meek Produced by Ommas Keith (as Om'mas Keith) Performed by Aminé Aminé appears courtesy of Republic Records %Save the Day $Written by Ski Mask The Slump God (as Stokeley Goulborne), Jacquees (as Rodriques Jacques Broadnax), Coi Leray (as Coi LeRay), LouGotCash (as Rahlou Ruth) and RayAyy (as Raymond Arroyo) Produced by RayAyy (as Rayayy) Performed by Ski Mask The Slump God (as Ski Mask), Jacquees and Coi Leray (as Coi LeRay) Ski Mask appears courtesy of Republic Records Jacquees appears courtesy of Cash Money Records Coi LeRay appears courtesy of Republic Records %Memories $Written by Thutmose (as Umar Ibrahim) and Vincent van den Ende Performed by Thutmose Courtesy of King Thut LLC By arrangement with ZYNC Powered by Round Hill %Chemical Calisthenics $Written by Cut Chemist (as Lucas MacFadden) and Gift of Gab (as Timothy Parker) Performed by Blackalicious featuring Cut Chemist Courtesy of Geffen Records Under license from Universal Music Enterprises %Hypnotize $Written by Randy 'Badazz' Alpert (as Randy Badazz Alpert), Andy Armer (as Andy Armer), Sean 'Diddy' Combs (as Sean Combs), The Notorious B.I.G. (as Christopher Wallace), Deric Angelettie and Ron Lawrence (as Ronald Lawrence) Performed by The Notorious B.I.G. Courtesy of Bad Boy Records By arrangement with Warner Music Group Film & TV Licensing Contains a sample of "Rise" Performed by Herb Alpert Courtesy of Almo Properties, LLC %Buss This $Written by Joseph Cavaseno (as Joseph H. Cavasena) Performed by Ghetto Philharmonic Courtesy of Tuff City Records By arrangement with Ocean Park Music Group %The Number Song (Cut Chemist Remix) $Written by DJ Shadow (as Josh Davis) and Ray Fernandez Performed by DJ Shadow Courtesy of Island Records Ltd. Under license from Universal Music Enterprises %The Choice Is Yours $Written by James Alexander, Ben Cauley, Allen Jones (as Allen Jones, Jr.), Mista Lawnge (as William McLean), Johnny 'Hammond' Smith (as Johnny Hammond Smith) and Andres Titus Performed by Black Sheep Courtesy of Def Jam Recordings Under license from Universal Music Enterprises Contains a sample of "Big Sur Suite" Performed by Johnny 'Hammond' Smith Courtesy of Epic Records By arrangement with Sony Music Entertainment and Courtesy of King Record Co., Ltd. %Apache $Written by Jerry Lordan (as Jeremiah Lordan) Performed by The Incredible Bongo Band Courtesy of Mr. Bongo Worldwide Limited %Mary Mary $Written by Michael Nesmith Performed by Run-D.M.C. (as Run-DMC) Courtesy of RCA Records By arrangement with Sony Music Entertainment %Because I Got It Like That $Written by Nathaniel Hall and Michael Small Performed by Jungle Brothers Courtesy of Phase One Network, Inc. By arrangement with Shelly Bay Music %Spidey Bells (A Hero's Lament) $Written by James Pierpont Arranged by Phil Lord Produced by Kool Kojak (as KoOoLkOjAk) %Scared of the Dark $Written by Eskeerdo (as Alexander Izquierdo), Samuel Denison Martin, Ben Billions (as Ben Diel), DJ Infamous (as Marco Rodriguez-Diaz), Lil' Wayne (as Dwayne Michael Carter Jr.), Ty Dolla $ign (as Tyrone William Griffin Jr.) and XXXTentacion (as Jahseh Dwayne Onfroy) Produced by Ben Billions and DJ Infamous (as Infamous) Performed by Lil' Wayne (as Lil Wayne) and Ty Dolla $ign Lil Wayne appears courtesy of Young Money Records Ty Dolla $ign appears courtesy of Atlantic Recording Corp. %Mumble Rap $Written by Belly (as Ahmad Balshe) and Danny Schofield Performed by Belly Courtesy of Roc Nation Records Under license from Universal Music Enterprises %St. Elmo's Fire (Man in Motion) $Written by David Foster and John Parr Performed by John Parr Under license from Sony/ATV Music Publishing %To the End $Written by Elliphant (as Ellinor Miranda Salome Olovsdotter), Wally Gagel (as Walten Steven Gagel) and Xandy Barry Produced by Wally Gagel and Xandy Barry Performed by Elliphant Elliphant appears courtesy of Artist Co Ten %Hide $Written by Juice WRLD (as Jarad Higgins) and George Dickenson Performed by Juice WRLD Courtesy of Interscope Records %Want It Here $Written by Sérgio Cabral (as Sergio Cabral), Sarai Howard, Anthony Mirabella (as Anthony Mirabella III) and Ali Dee (as Ali Dee Theodore) Performed by Xenia Pax Courtesy of The Practice Worldwide Under license from Universal Music Publishing Group %Start a Riot $Written by Breyan Isaac, Duckwrth (as Jared Lee), Shaboozey (as Collins Chibueze) and Kyduh (as Alec Appoloni) Performed by Duckwrth and Shaboozey Duckwrth and Shaboozey appear courtesy of Republic Records %What's Up Danger $Written by Blackway (as Yaw Sintim-Misa) and Jared Piccone (as Jared David Piccone) Produced by Black Caviar and Blackway Performed by Blackway & Black Caviar Blackway & Black Caviar appear courtesy of Republic Records %Elevate $Written by DJ Khalil (as Khalil Abdul-Rahman), Cordae (as Cordae Dunston), Denzel Curry, Swavay (as Andre Jones), Daniel Seeff, Didier Cohen and Trevor Rich Produced by DJ Khalil and Didier Cohen Performed by DJ Khalil featuring Denzel Curry, Cordae, Swavay and Trevor Rich DJ Khalil appears courtesy of Virginia Road Recordings Swavay appears courtesy of Republic Records %Way Up $Written by Jaden Smith, Omarr Rambert and YoungFyre (as Tramaine Winfrey) Produced by Omarr Rambert and YoungFyre Performed by Jaden Smith Jaden Smith appears courtesy of MSFTSMusic/Roc Nation %Home $Written by Vince Staples, David Biral and Denzel Michael-Akil Baptiste Performed by Vince Staples Courtesy of Def Jam Recordings Under license from Universal Music Enterprises %Salsa en la Calle $(uncredited) Written, composed, performed, and produced by José Miguel Ortegon as Sr Oregon Performed by Sr Ortegon %Let Go $Written by Beau Young Prince (as Beau Young) & Jaimy Lageweg Produced by Jailo Performed by Beau Young Prince Courtesy of Def Jam Recordings Under license from Universal Music Enterprises %Taut Walk $(uncredited) Music by Laurie Johnson [Plays during the post-credits scene.] %
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb;/title/tt0057012/;Try a Little Tenderness $(1932) (uncredited) Music by Harry M. Woods, Reginald Connelly, and Jimmy Campbell Arranged by Laurie Johnson Performed by Studio Orchestra during the opening credits %When Johnny Comes Marching Home $(1863) (uncredited) Music by the Union Army bandmaster, Louis Lambert In the score often during the flight of Major 'King' Kong's aircraft %We'll Meet Again $(1939) (uncredited) Music and Lyrics by Ross Parker and Hugh Charles Performed by Vera Lynn and chorus at the end %
The Dark Knight Rises;/title/tt1345836/;Pavane pour une infante défunte $Written by Maurice Ravel Performed by the Minnesota Orchestra with Stanislaw Skrowaczewski, Conductor Courtesy of Countdown Media %The Star-Spangled Banner $Written by Francis Scott Key and John Stafford Smith Performed by Charles Jackson Coyne (as CJ Coyne) %Rosen aus dem Süden, Op. 388 $(uncredited) Written by Johann Strauss %
Oldboy;/title/tt0364569/;Bring My Love $by Starsailor %Winter $from "The Four Seasons" Written by Antonio Vivaldi %Waltz $from "Masquerade" by Aram Khachaturyan %
Joker;/title/tt7286456/;Temptation Rag $Written by Henry Lodge Performed by Claude Bolling Courtesy of Decca Records France Under license from Universal Music Enterprises %Here Comes The King $Written by Steve Karmen Courtesy of Budweiser %Murray's Theme $Written by Judson Crane and Mark S. Hollingsworth (as Mark Hollingsworth) Performed by Ellis Drane and his Jazz Orchestra (uncredited) Produced by Stewart Lerman %Hello News $(Uncredited) Written by Frank Gari. [Plays briefly on the TV prior to the Murray Franklin Show intro] %Rooftop $Written and Performed by Hildur Guðnadóttir and Jóhann Jóhannsson Courtesy of Milan Records By arrangement with Sony Music Entertainment %Everybody Plays The Fool $Written by Ralph Bailey, Rudy Clark and Ken Williams (as Kenneth Williams) Performed by The Main Ingredient Courtesy of RCA Records By arrangement with Sony Music Entertainment %The Moon Is A Silver Dollar $Written by Sammy Fain and Mitchell Parish Performed by Lawrence Welk and His Orchestra Courtesy of Prestige Elite Records Ltd. %Slap That Bass $from Shall We Dance (1937) Written by George Gershwin and Ira Gershwin Performed by Fred Astaire and The RKO Radio Studio Chorus & Orchestra Courtesy of Warner Bros. Entertainment Inc. and Turner Entertainment Co. %If You're Happy And You Know It $Written by Joe Raposo Performed by Chaim Tannenbaum Produced by Stewart Lerman %Send In The Clowns $Written by Stephen Sondheim Performed by Carl Lundstedt (uncredited) %My Name Is Carnival $Written and Performed by Jackson C. Frank Courtesy of Sanctuary Records Group Ltd. By arrangement with BMG Rights Management (US) LLC %Smile $Music by Charles Chaplin Lyrics by Geoffrey Parsons and John Turner Performed by Jimmy Durante Courtesy of Warner Records By arrangement with Warner Music Group Film & TV Licensing %That's Life $Written by Dean Kay and Kelly Gordon Performed by Ellis Drane and his Jazz Orchestra (uncredited) %Murray's Late Night $Written by Bill O'Connell Produced by Stewart Lerman %Toy Dept. (Toy Waltz) $Cue from Modern Times (1936) Written by Charles Chaplin Orchestral Arrangement Courtesy of Bourne Co. Performed by Sinfonieorchester des Norddeutschen Rundfunks (as North German Radio Symphony Orchestra) Conducted by Timothy Brock Courtesy of CPO and Naxos By arrangement with Source/Q %Bedding Dept. $Cue from Modern Times (1936) Written by Charles Chaplin Orchestral Arrangement Courtesy of Bourne Co. Performed by Sinfonieorchester des Norddeutschen Rundfunks (as North German Radio Symphony Orchestra) Conducted by Timothy Brock Courtesy of CPO and Naxos By arrangement with Source/Q %Descends In Lift $Cue from Modern Times (1936) Written by Charles Chaplin Orchestral Arrangement Courtesy of Bourne Co. Performed by Sinfonieorchester des Norddeutschen Rundfunks (as North German Radio Symphony Orchestra) Conducted by Timothy Brock Courtesy of CPO and Naxos By arrangement with Source/Q %In Basement $Cue from Modern Times (1936) Written by Charles Chaplin Orchestral Arrangement Courtesy of Bourne Co. Performed by Sinfonieorchester des Norddeutschen Rundfunks (as North German Radio Symphony Orchestra) Conducted by Timothy Brock Courtesy of CPO and Naxos By arrangement with Source/Q %Joins Girl In Bedding Dept. $Cue from Modern Times (1936) Written by Charles Chaplin Orchestral Arrangement Courtesy of Bourne Co. Performed by Sinfonieorchester des Norddeutschen Rundfunks (as North German Radio Symphony Orchestra) Conducted by Timothy Brock Courtesy of CPO and Naxos By arrangement with Source/Q %Charlie Meets Burglars $Cue from Modern Times (1936) Written by Charles Chaplin Orchestral Arrangement Courtesy of Bourne Co. Performed by Sinfonieorchester des Norddeutschen Rundfunks (as North German Radio Symphony Orchestra) Conducted by Timothy Brock Courtesy of CPO and Naxos By arrangement with Source/Q %Bottle Bursts $Cue from Modern Times (1936) Written by Charles Chaplin Orchestral Arrangement Courtesy of Bourne Co. Performed by Sinfonieorchester des Norddeutschen Rundfunks (as North German Radio Symphony Orchestra) Conducted by Timothy Brock Courtesy of CPO and Naxos By arrangement with Source/Q %That's Life $Written by Dean Kay and Kelly Gordon Performed by Frank Sinatra Courtesy of Frank Sinatra Enterprises Under license from Universal Music Enterprises %Rock 'n' Roll (Part 2) $Written by Gary Glitter and Mike Leander Performed by Gary Glitter Courtesy of Snapper Music PLC By arrangement with The Licensing Partnership %Love Theme $Cue from Modern Times (1936) Written by Charles Chaplin Orchestral Arrangement Courtesy of Bourne Co. Performed by Sinfonieorchester des Norddeutschen Rundfunks (as North German Radio Symphony Orchestra) Conducted by Timothy Brock Courtesy of CPO and Naxos By arrangement with Source/Q %Spanish Flea $Written by Julius Wechter and Cissy Wechter Performed by Ray Davies and His Button Down Brass Courtesy of The Reader's Digest Association, Inc/The Orchard %White Room $Written by Jack Bruce and Pete Brown Performed by Cream Courtesy of Polydor Records Ltd. Under license from Universal Music Enterprises %Send In The Clowns $Written by Stephen Sondheim Performed by Frank Sinatra Courtesy of Frank Sinatra Enterprises Under license from Universal Music Enterprises %
Amadeus;/title/tt0086879/;Le Nozze di Figaro (The Marriage of Figaro), K. 492, Act IV, Ah Tutti Contenti $(1786) (uncredited) Music by Wolfgang Amadeus Mozart Libretto by Lorenzo da Ponte Performed by The Academy of St. Martin-in-the-Fields (as Academy of St Martin In The Fields) Conducted by Neville Marriner Excerpts Sung by Samuel Ramey (Figaro), Felicity Lott (Countess), Richard Stilwell (Count Almaviva), Isobel Buchanan (as Isabel Buchanan) (Susanna), Anne Howells (Cherubino), Deborah Rees (Barbarina), Alexander Oliver (Basilio), Robin Leggate (Don Curzio), John Tomlinson (Dr. Bartolo), and Willard White (Antonio) %Don Giovanni, K. 527, A Cenar Teco, Da Qual Tremore Insolito... $(1787) (uncredited) Music by Wolfgang Amadeus Mozart Libretto by Lorenzo da Ponte Performed by The Academy of St. Martin-in-the-Fields (as Academy of St Martin In The Fields) Conducted by Neville Marriner Excerpts from Act 2 sung by Richard Stilwell (Don Giovanni), John Tomlinson (Commendatore), and Willard White (Leporello) %Axur, Re d'Ormus: Finale $(1788) (uncredited) Music by Antonio Salieri Libretto by Lorenzo da Ponte Performed by The Academy of St. Martin-in-the-Fields (as Academy of St Martin In The Fields) Conducted by Neville Marriner %Die Entführung aus dem Serail (Abduction from the Seraglio), K. 384, Marten Aller Arten $(1782) (uncredited) Music by Wolfgang Amadeus Mozart Libretto by Christoph Friedrich Bretzner Performed by The Academy of St. Martin-in-the-Fields (as Academy of St Martin In The Fields) Conducted by Neville Marriner Sung by Suzanne Murphy (Constanza) %Die Zauberflöte (The Magic Flute), K. 620, Aria No. 14, Der Holle Rache Kocht $(1791) (uncredited) Music by Wolfgang Amadeus Mozart Libretto by Emanuel Schikaneder Performed by The Academy of St. Martin-in-the-Fields (as Academy of St Martin In The Fields) Conducted by Neville Marriner Excerpts Sung by June Anderson (Queen of the Night), Brian Kay (Papageno), and Gillian Fisherr (Papagena) %Concerto for Piano in E Flat Major, K. 482, 3rd Movement, Allegro $(1782-86) (uncredited) Music by Wolfgang Amadeus Mozart Performed by The Academy of St. Martin-in-the-Fields (as Academy of St Martin In The Fields) Conducted by Neville Marriner Instrumental Soloist: Ivan Moravec %Concerto for Piano in D Minor, K. 466 $(1782-86) (uncredited) Music by Wolfgang Amadeus Mozart Performed by The Academy of St. Martin-in-the-Fields (as Academy of St Martin In The Fields) Conducted by Neville Marriner Instrumental Soloist: Imogen Cooper %Symphony No. 25 in G Minor, K. 183: 1st Movement $(1773) (uncredited) Music by Wolfgang Amadeus Mozart Performed by The Academy of St. Martin-in-the-Fields Conducted by Neville Marriner %Lacrimosa, Requiem Mass in D, K. 626 $(uncredited) Music by Wolfgang Amadeus Mozart Performed by The Academy of St. Martin-in-the-Fields Conducted by Neville Marriner %Harpsichord Piece in F Major, K. 33B $(uncredited) Music by Wolfgang Amadeus Mozart Performed by Young Mozart on harpsichord and on violin when blindfolded %Caro Mio Ben $(uncredited) Written by Giuseppe Giordani Performed by The Academy of St. Martin-in-the-Fields Conducted by Neville Marriner Sung by Michele Esposito %Adagio and Rondo for Glass Harmonica, Flute, Oboe, Viola and Cello, K. 617 $(1791) Music by Wolfgang Amadeus Mozart Instrumental Soloist: Thomas Bloch with The Brussels Virtuosi, Conductor: Marc Grauwels Thomas Bloch appears courtesy of NAXOS (2002 director's cut only) %Confutatis, Requiem Mass in D, K. 626 $(uncredited) Written by Wolfgang Amadeus Mozart %Serenade K. 361 Gran Partita for 13 Wind Instruments: Adagio $(uncredited) Written by Wolfgang Amadeus Mozart %Le Nozze di Figaro (The Marriage of Figaro), K. 492: Act 1 - Non Più Andrai (Overture) $(uncredited) Written by Wolfgang Amadeus Mozart %A Little Night Music Serenade in G for Strings 'Eine Kleine Nachtmusik', K. 525, 1st Movement $(uncredited) Written by Wolfgang Amadeus Mozart %Die Entführung aus dem Serail (Abduction from the Seraglio), K. 384: Turkish Finale $(uncredited) Written by Wolfgang Amadeus Mozart %Mass in C Minor, K. 427: Kyrie $(uncredited) Written by Wolfgang Amadeus Mozart %Concerto for Flute and Harp, K. 299 2nd Movement $(uncredited) Written by Wolfgang Amadeus Mozart %Allegro Moderato from Symphony No. 29 in A Major, K. 201 $(uncredited) Written by Wolfgang Amadeus Mozart %Concerto No. 10 for Two Pianos and Orchestra in E-Flat Minor (K. 365) 3rd Movement $(uncredited) Written by Wolfgang Amadeus Mozart %Allegro Maestoso from Sinfonia Concertante for Violin, Viola, and Orchestra in E-flat Major, K. 364 $(uncredited) Written by Wolfgang Amadeus Mozart %Piano Concerto No. 15 in B-Flat, K. 450: III. Allegro $(uncredited) Written by Wolfgang Amadeus Mozart %Ich Möchte Wohl Der Kaiser Sein (K539) $(uncredited) Written by Wolfgang Amadeus Mozart %Die Zauberflöte (The Magic Flute) Act 2 - Pa-Pa-Pa-Pa-Pa-Pa-Papagena! $(uncredited) Written by Wolfgang Amadeus Mozart %Die Zauberflöte (The Magic Flute) Act 2 - Ein Mädchen Oder Weibchen $(uncredited) Written by Wolfgang Amadeus Mozart %Six German Dances, K. 509: No. 1 in D Major $(uncredited) Written by Wolfgang Amadeus Mozart %Don Giovanni, K. 527: Overture $(uncredited) Written by Wolfgang Amadeus Mozart %Axur, Re d'Ormus: Act IV: Son Queste Le Speranze $(uncredited) Written by Antonio Salieri %Rex Tremendae Majestatis, Requiem, K. 626 $(uncredited) Written by Wolfgang Amadeus Mozart %Le Nozze di Figaro (The Marriage of Figaro), K. 492 /Act I: Duettino: Cinque...Dieci...Venti $(uncredited) Written by Wolfgang Amadeus Mozart %Die Entführung aus dem Serail (Abduction from the Seraglio), K. 384 Act I, Singt dem Grossen Bassa Lieder $(uncredited) Written by Wolfgang Amadeus Mozart %Le Nozze di Figaro (The Marriage of Figaro), K. 492 /Act III: Finale: Amanti Costanti (Ecco la Marcia) $(uncredited) Written by Wolfgang Amadeus Mozart %Die Entführung aus dem Serail (Abduction from the Seraglio), K. 384 Act II: Duet: Vivat Bacchus! Bacchus Lebe! $(uncredited) Written by Wolfgang Amadeus Mozart %Die Zauberflöte (The Magic Flute), K. 620/Act I: Overture $(uncredited) Written by Wolfgang Amadeus Mozart %Dies Irae, Requiem Mass in D, K. 626 $(uncredited) Written by Wolfgang Amadeus Mozart %Introitus, Requiem Mass in D, K. 626 $(uncredited) Written by Wolfgang Amadeus Mozart %Don Giovanni, K. 527: Act II, Commendatore Scene $(uncredited) Written by Wolfgang Amadeus Mozart %Don Giovanni, K. 527: Act I, La Ci Darem La Mano $(uncredited) Written by Wolfgang Amadeus Mozart %Bubak and Hungaricus $(Uncredited) Early 18th-Century Gypsy Music %Stabat Mater; Quando Corpus Morietur and Amen $(uncredited) Written by Giovanni Battista Pergolesi %
Inglourious Basterds;/title/tt0361748/;The Green Leaves of Summer $Written by Dimitri Tiomkin, Paul Francis Webster Performed by The Nick Perito Orchestra (as Nick Perito & His Orchestra) Courtesy of Capitol Records Under license from EMI Film & Television Music %The Verdict $(Dopo la condanna) Written by Ennio Morricone Performed by Ennio Morricone Courtesy of EMI Music Publishing Italia srl %L'incontro Con La Figlia $Written by Ennio Morricone Performed by Ennio Morricone Courtesy of GDM Music S.r.l. on behalf of Universal Music Publishing Ricordi S.r.l. %White Lightning (Main Title) $Written by Charles Bernstein Performed by Charles Bernstein from the motion picture White Lightning (1973) Used through the courtesy of Metro-Goldwyn-Mayer Music Inc. %Il Mercenario (Ripresa) $Written by Ennio Morricone Performed by Ennio Morricone Courtesy of EMI Music Publishing Italia srl %Slaughter $Written by Billy Preston Performed by Billy Preston Courtesy of A&M Records Under license from Universal Music Enterprises %Algeri: 1 Novembre 1954 (Battle of Algiers) $Written by Ennio Morricone, Gillo Pontecorvo Orchestra conducted by Bruno Nicolai Courtesy of CAM Cine TV Music, Inc./BMG Ricordi Music Publishing Spa %The Surrender $(La resa) Written by Ennio Morricone Performed by Ennio Morricone Courtesy of EMI Music Publishing Italia srl %One Silver Dollar $(Un Dollaro Bucato) Written by Gianni Ferrio Performed by The Film Studio Orchestra Courtesy of Victor Entertainment, Inc., Japan. %Hound Chase (Intro) $Written by Charles Bernstein Performed by Charles Bernstein from the motion picture White Lightning (1973) Used through the courtesy of Metro-Goldwyn-Mayer Music Inc. %Al di là della legge $Written by Riz Ortolani (as Riziero Ortolani) Performed by Riz Ortolani Courtesy of IDM Music Ltd obo GDM Music S.r.l. on behalf of Universal Music Publishing Ricordi S.r.l. %Bath Attack $Written by Charles Bernstein Performed by Charles Bernstein Courtesy of Twentieth Century Fox Film Corporation %Claire's First Appearence $Written by Jacques Loussier Performed by Jacques Loussier Courtesy of Warner Bros. Entertainment %The Fight $Written by Jacques Loussier Performed by Jacques Loussier Courtesy of Warner Bros. Entertainment %Davon geht die Welt nicht unter $Written by Bruno Balz, Michael Jary Performed by Zarah Leander from Die große Liebe (1942) %The Man with the Big Sombrero $Written by Phil Boutelje, Foster Carling Performed by Samantha Shelton and Michael Andrew Inspired by the original recording by June Havoc String Quartet Performed by Tamas Kocsis and Douglas H. Pritchard %Ich wollt ich waer ein Huhn $Written by Hans Fritz Beckmann (as Hans-Fritz Beckmann), Peter Kreuder Performed by Lilian Harvey, Willy Fritsch Courtesy of EMI Music Germany Under license from EMI Film & Television Music %Main Theme $Written by Jacques Loussier Performed by Jacques Loussier Courtesy of Warner Bros. Entertainment %Cat People (Putting Out the Fire) $Written by David Bowie, Giorgio Moroder Performed by David Bowie Courtesy of Universal Studios %Mystic and Severe $Written by Ennio Morricone Performed by Ennio Morricone Courtesy of GDM Music S.r.l. on behalf of Universal Music Publishing Ricordi S.r.l. %The Devil's Rumble $Written by Davie Allan and Mike Curb Performed by Davie Allan and The Arrows from the motion picture Devil's Angels (1967) Courtesy of Curb Records, Inc. %What'd I Say $Written by Ray Charles Performed by Rare Earth Courtesy of Motown Records Under license from Universal Music Enterprises %Zulus $Written by Elmer Bernstein Performed by Elmer Bernstein, conducting the Royal Philharmonic Orchestra Courtesy of Cerberus Records/Cerberus Productions %Tiger Tank $Written by Lalo Schifrin Courtesy of Warner Bros. Entertainment %Eastern Condors $Composed by Danny Chung Ownership Creative Entertainment %Un Amico $Written by Ennio Morricone Performed by Ennio Morricone Courtesy of EMI General Music srl %Rabbia e Tarantella $Written by Ennio Morricone Performed by Ennio Morricone Courtesy of GDM Music S.r.l. on behalf of Universal Music Publishing Ricordi S.r.l. %
Toy Story;/title/tt0114709/;You've Got a Friend in Me $Written, Performed, and Produced by Randy Newman Randy Newman appears courtesy of Reprise Records %Strange Things $Written, Performed, and Produced by Randy Newman Randy Newman appears courtesy of Reprise Records %I Will Go Sailing No More $Written, Performed, and Produced by Randy Newman Randy Newman appears courtesy of Reprise Records %Pop Goes the Weasel $(uncredited) Traditional %Hakuna Matata $from The Lion King (1994) Music by Elton John Lyrics by Tim Rice Performed by Nathan Lane (uncredited) and Ernie Sabella (uncredited) [Short excerpt is heard on the radio in the Davis family car, in a brief cutaway towards the ending of the Eggman Movers truck chasers sequence.] %You've Got a Friend in Me $(End Credits; Duet) Written and Produced by Randy Newman Performed by Randy Newman and Lyle Lovett Produced by Don Was (uncredited) Randy Newman appears courtesy of Reprise Records Lyle Lovett appears courtesy of Curb Music Company and MCA Records %
Braveheart;/title/tt0112573/;$        It looks like we don't have any Soundtracks for this title yet.Be the first to contribute!                 Just click the "Edit page" button at the bottom of the page or learn more in the Soundtracks submission guide. %
Coco;/title/tt2380307/;Remember Me $Music & Lyrics by Kristen Anderson-Lopez & Robert Lopez Produced by Germaine Franco, Kristen Anderson-Lopez & Robert Lopez As Performed by Ernesto de la Cruz - Benjamin Bratt As Performed by Héctor & Young Coco - Gael García Bernal, Gabriella Flores & Libertad García Fonzi As Performed by Miguel & Mamá Coco - Anthony Gonzalez & Ana Ofelia Murguía %Everyone Knows Juanita $Music by Germaine Franco Lyrics by Adrian Molina Performed by Gael García Bernal %Un Poco Loco $Music by Germaine Franco Lyrics by Adrian Molina Performed by Anthony Gonzalez & Gael García Bernal %Proud Corazón $Music by Germaine Franco Lyrics by Adrian Molina Performed by Anthony Gonzalez %The World Es Mi Familia $Music by Germaine Franco Lyrics by Adrian Molina Performed by Anthony Gonzalez & Antonio Sol %Allá en el Rancho Grande $Written by Silvano Ramos %La Llorona $Traditional Performed by Alanna Ubach & Antonio Sol %Ciudad Victoria $Written by Rubén Fuentes (as Rubén Fuentes-Gassón) %Dora's Dance $Written by Germaine Franco %La Petenera $Traditional %La Zandunga $Traditional %Jálale $Written by Camilo Lara, Holger Beier & Pat Beier Performed by Instituto Mexicano de Sonido (as Mexican Institute of Sound) Courtesy of Camilo Lara - Yebo Music LLC %Hoy No Fío, Mañana Sí $Written by Camilo Lara Performed by Instituto Mexicano de Sonido (as Mexican Institute of Sound) Courtesy of Camilo Lara %Remember Me (Dúo) $Music & Lyrics by Kristen Anderson-Lopez & Robert Lopez Performed by Miguel featuring Natalia Lafourcade Produced by Steve Mostyn & Miguel Engineered by David Davis Natalia Lafourcade vocals recorded by Alan Saucedo Miguel appears courtesy of Bystorm Entertainment/RCA Records Natalia Lafourcade appears courtesy of Sony Music Entertainment México, S.A. de C.V. %Much Needed Advice $(uncredited) Music by Michael Giacchino and Germaine Franco Lyrics by Adrian Molina Performed by Benjamin Bratt and Antonio Sol %
The Boat;/title/tt0082096/;La Paloma $(uncredited) Written by Sebastian Iradier (as Sebastian de Yradier) and Michael Jary Performed by Rosita Serrano Published by Edition Cinema %J'Attendrai $(Tornerai) (uncredited) Music by Dino Olivieri Italian lyrics by Nino Rastelli French lyrics by Louis Poterat Performed by Rina Ketty %It's a Long Way to Tipperary $(uncredited) Written by Jack Judge and Harry Williams Performed by The Red Army Choir %Erzherzog-Albretch-Marsch $(uncredited) Composed by Karl Komzak %Sing Nachtigall Sing $(uncredited) Written by Michael Jary and Bruno Balz Performed by Evelyn Künneke %Heimat deine Sterne $(uncredited) Performed by Wilhelm Strienz %Mon Gars $(My Boy) (uncredited) Performed by Rita Cadillac Music by Klaus Doldinger Lyrics by France Brifaut %Westerwaldlied $(O, du schöner Westerwald) (uncredited) Written by Josef Neuhauser %Muss i' denn zum Städtele hinaus $(Wooden Heart) (uncredited) Written by Friedrich Silcher %Parlez-moi d'Amour $(uncredited) Music by Jean Lenoir Lyrics by Jean Lenoir Performed by Lucienne Boyer %Varsity Rag $(uncredited) Music by Ray Henderson %
